;p.u.
;PV
6473;0,1256
6474;0,131641667
6475;0,137683333
6476;0,143725
6477;0,149766667
6478;0,169825
6479;0,189883333
6480;0,209941667
6481;0,23
6482;0,230758333
6483;0,231516667
6484;0,232275
6485;0,233033333
6486;0,192566667
6487;0,1521
6488;0,111633333
6489;0,071166667
6490;0,068133333
6491;0,0651
6492;0,062066667
6493;0,059033333
6494;0,0507
6495;0,042366667
6496;0,034033333
6497;0,0257
6498;0,020291667
6499;0,014883333
6500;0,009475
6501;0,004066667
6502;0,00305
6503;0,002033333
6504;0,001016667
6505;0
6506;0
6507;0
6508;0
6509;0
6510;0
6511;0
6512;0
6513;0
6514;0
6515;0
6516;0
6517;0
6518;0
6519;0
6520;0
6521;0
6522;0
6523;0
6524;0
6525;0
6526;0
6527;0
6528;0
6529;0
6530;0
6531;0
6532;0
6533;0
6534;0
6535;0
6536;0
6537;0
6538;0
6539;0
6540;0
6541;0
6542;0
6543;0
6544;0
6545;0
6546;0
6547;0
6548;0
6549;0
6550;0,001116667
6551;0,002233333
6552;0,00335
6553;0,004466667
6554;0,01165
6555;0,018833333
6556;0,026016667
6557;0,0332
6558;0,097241667
6559;0,161283333
6560;0,225325
6561;0,289366667
6562;0,363283333
6563;0,4372
6564;0,511116667
6565;0,585033333
6566;0,618608333
6567;0,652183333
6568;0,685758333
6569;0,719333333
6570;0,741758333
6571;0,764183333
6572;0,786608333
6573;0,809033333
6574;0,814183333
6575;0,819333333
6576;0,824483333
6577;0,829633333
6578;0,816866667
6579;0,8041
6580;0,791333333
6581;0,778566667
6582;0,747075
6583;0,715583333
6584;0,684091667
6585;0,6526
6586;0,610333333
6587;0,568066667
6588;0,5258
6589;0,483533333
6590;0,423125
6591;0,362716667
6592;0,302308333
6593;0,2419
6594;0,185475
6595;0,12905
6596;0,072625
6597;0,0162
6598;0,01215
6599;0,0081
6600;0,00405
6601;0
6602;0
6603;0
6604;0
6605;0
6606;0
6607;0
6608;0
6609;0
6610;0
6611;0
6612;0
6613;0
6614;0
6615;0
6616;0
6617;0
6618;0
6619;0
6620;0
6621;0
6622;0
6623;0
6624;0
6625;0
6626;0
6627;0
6628;0
6629;0
6630;0
6631;0
6632;0
6633;0
6634;0
6635;0
6636;0
6637;0
6638;0
6639;0
6640;0
6641;0
6642;0
6643;0
6644;0
6645;0
6646;0,002583333
6647;0,005166667
6648;0,00775
6649;0,010333333
6650;0,041933333
6651;0,073533333
6652;0,105133333
6653;0,136733333
6654;0,206941667
6655;0,27715
6656;0,347358333
6657;0,417566667
6658;0,464558333
6659;0,51155
6660;0,558541667
6661;0,605533333
6662;0,636758333
6663;0,667983333
6664;0,699208333
6665;0,730433333
6666;0,749358333
6667;0,768283333
6668;0,787208333
6669;0,806133333
6670;0,793558333
6671;0,780983333
6672;0,768408333
6673;0,755833333
6674;0,723
6675;0,690166667
6676;0,657333333
6677;0,6245
6678;0,580458333
6679;0,536416667
6680;0,492375
6681;0,448333333
6682;0,399783333
6683;0,351233333
6684;0,302683333
6685;0,254133333
6686;0,2208
6687;0,187466667
6688;0,154133333
6689;0,1208
6690;0,097016667
6691;0,073233333
6692;0,04945
6693;0,025666667
6694;0,01925
6695;0,012833333
6696;0,006416667
6697;0
6698;0
6699;0
6700;0
6701;0
6702;0
6703;0
6704;0
6705;0
6706;0
6707;0
6708;0
6709;0
6710;0
6711;0
6712;0
6713;0
6714;0
6715;0
6716;0
6717;0
6718;0
6719;0
6720;0
6721;0
6722;0
6723;0
6724;0
6725;0
6726;0
6727;0
6728;0
6729;0
6730;0
6731;0
6732;0
6733;0
6734;0
6735;0
6736;0
6737;0
6738;0
6739;0
6740;0
6741;0
6742;1,67E-05
6743;3,33E-05
6744;0,00005
6745;6,67E-05
6746;0,004633333
6747;0,0092
6748;0,013766667
6749;0,018333333
6750;0,026291667
6751;0,03425
6752;0,042208333
6753;0,050166667
6754;0,064408333
6755;0,07865
6756;0,092891667
6757;0,107133333
6758;0,114575
6759;0,122016667
6760;0,129458333
6761;0,1369
6762;0,123683333
6763;0,110466667
6764;0,09725
6765;0,084033333
6766;0,0794
6767;0,074766667
6768;0,070133333
6769;0,0655
6770;0,067141667
6771;0,068783333
6772;0,070425
6773;0,072066667
6774;0,072425
6775;0,072783333
6776;0,073141667
6777;0,0735
6778;0,076266667
6779;0,079033333
6780;0,0818
6781;0,084566667
6782;0,071108333
6783;0,05765
6784;0,044191667
6785;0,030733333
6786;0,024483333
6787;0,018233333
6788;0,011983333
6789;0,005733333
6790;0,0043
6791;0,002866667
6792;0,001433333
6793;0
6794;0
6795;0
6796;0
6797;0
6798;0
6799;0
6800;0
6801;0
6802;0
6803;0
6804;0
6805;0
6806;0
6807;0
6808;0
6809;0
6810;0
6811;0
6812;0
6813;0
6814;0
6815;0
6816;0
6817;0
6818;0
6819;0
6820;0
6821;0
6822;0
6823;0
6824;0
6825;0
6826;0
6827;0
6828;0
6829;0
6830;0
6831;0
6832;0
6833;0
6834;0
6835;0
6836;0
6837;0
6838;0,003316667
6839;0,006633333
6840;0,00995
6841;0,013266667
6842;0,046125
6843;0,078983333
6844;0,111841667
6845;0,1447
6846;0,203416667
6847;0,262133333
6848;0,32085
6849;0,379566667
6850;0,432833333
6851;0,4861
6852;0,539366667
6853;0,592633333
6854;0,624191667
6855;0,65575
6856;0,687308333
6857;0,718866667
6858;0,733491667
6859;0,748116667
6860;0,762741667
6861;0,777366667
6862;0,778458333
6863;0,77955
6864;0,780641667
6865;0,781733333
6866;0,7708
6867;0,759866667
6868;0,748933333
6869;0,738
6870;0,712466667
6871;0,686933333
6872;0,6614
6873;0,635866667
6874;0,595908333
6875;0,55595
6876;0,515991667
6877;0,476033333
6878;0,417033333
6879;0,358033333
6880;0,299033333
6881;0,240033333
6882;0,1834
6883;0,126766667
6884;0,070133333
6885;0,0135
6886;0,010125
6887;0,00675
6888;0,003375
6889;0
6890;0
6891;0
6892;0
6893;0
6894;0
6895;0
6896;0
6897;0
6898;0
6899;0
6900;0
6901;0
6902;0
6903;0
6904;0
6905;0
6906;0
6907;0
6908;0
6909;0
6910;0
6911;0
6912;0
6913;0
6914;0
6915;0
6916;0
6917;0
6918;0
6919;0
6920;0
6921;0
6922;0
6923;0
6924;0
6925;0
6926;0
6927;0
6928;0
6929;0
6930;0
6931;0
6932;0
6933;0
6934;0,006925
6935;0,01385
6936;0,020775
6937;0,0277
6938;0,038625
6939;0,04955
6940;0,060475
6941;0,0714
6942;0,096375
6943;0,12135
6944;0,146325
6945;0,1713
6946;0,176183333
6947;0,181066667
6948;0,18595
6949;0,190833333
6950;0,247541667
6951;0,30425
6952;0,360958333
6953;0,417666667
6954;0,396358333
6955;0,37505
6956;0,353741667
6957;0,332433333
6958;0,335225
6959;0,338016667
6960;0,340808333
6961;0,3436
6962;0,341941667
6963;0,340283333
6964;0,338625
6965;0,336966667
6966;0,3351
6967;0,333233333
6968;0,331366667
6969;0,3295
6970;0,291941667
6971;0,254383333
6972;0,216825
6973;0,179266667
6974;0,150716667
6975;0,122166667
6976;0,093616667
6977;0,065066667
6978;0,054208333
6979;0,04335
6980;0,032491667
6981;0,021633333
6982;0,016225
6983;0,010816667
6984;0,005408333
6985;0
6986;0
6987;0
6988;0
6989;0
6990;0
6991;0
6992;0
6993;0
6994;0
6995;0
6996;0
6997;0
6998;0
6999;0
7000;0
7001;0
7002;0
7003;0
7004;0
7005;0
7006;0
7007;0
7008;0
7009;0
7010;0
7011;0
7012;0
7013;0
7014;0
7015;0
7016;0
7017;0
7018;0
7019;0
7020;0
7021;0
7022;0
7023;0
7024;0
7025;0
7026;0
7027;0
7028;0
7029;0
7030;0,001041667
7031;0,002083333
7032;0,003125
7033;0,004166667
7034;0,01205
7035;0,019933333
7036;0,027816667
7037;0,0357
7038;0,047
7039;0,0583
7040;0,0696
7041;0,0809
7042;0,097716667
7043;0,114533333
7044;0,13135
7045;0,148166667
7046;0,180375
7047;0,212583333
7048;0,244791667
7049;0,277
7050;0,279391667
7051;0,281783333
7052;0,284175
7053;0,286566667
7054;0,3251
7055;0,363633333
7056;0,402166667
7057;0,4407
7058;0,449433333
7059;0,458166667
7060;0,4669
7061;0,475633333
7062;0,482083333
7063;0,488533333
7064;0,494983333
7065;0,501433333
7066;0,443558333
7067;0,385683333
7068;0,327808333
7069;0,269933333
7070;0,244725
7071;0,219516667
7072;0,194308333
7073;0,1691
7074;0,136625
7075;0,10415
7076;0,071675
7077;0,0392
7078;0,029791667
7079;0,020383333
7080;0,010975
7081;0,001566667
7082;0,001175
7083;0,000783333
7084;0,000391667
7085;0
7086;0
7087;0
7088;0
7089;0
7090;0
7091;0
7092;0
7093;0
7094;0
7095;0
7096;0
7097;0
7098;0
7099;0
7100;0
7101;0
7102;0
7103;0
7104;0
7105;0
7106;0
7107;0
7108;0
7109;0
7110;0
7111;0
7112;0
7113;0
7114;0
7115;0
7116;0
7117;0
7118;0
7119;0
7120;0
7121;0
7122;0
7123;0
7124;0
7125;0
7126;0,002608333
7127;0,005216667
7128;0,007825
7129;0,010433333
7130;0,055033333
7131;0,099633333
7132;0,144233333
7133;0,188833333
7134;0,255316667
7135;0,3218
7136;0,388283333
7137;0,454766667
7138;0,513366667
7139;0,571966667
7140;0,630566667
7141;0,689166667
7142;0,689766667
7143;0,690366667
7144;0,690966667
7145;0,691566667
7146;0,671291667
7147;0,651016667
7148;0,630741667
7149;0,610466667
7150;0,6047
7151;0,598933333
7152;0,593166667
7153;0,5874
7154;0,509291667
7155;0,431183333
7156;0,353075
7157;0,274966667
7158;0,289083333
7159;0,3032
7160;0,317316667
7161;0,331433333
7162;0,339816667
7163;0,3482
7164;0,356583333
7165;0,364966667
7166;0,3008
7167;0,236633333
7168;0,172466667
7169;0,1083
7170;0,085733333
7171;0,063166667
7172;0,0406
7173;0,018033333
7174;0,013525
7175;0,009016667
7176;0,004508333
7177;0
7178;0
7179;0
7180;0
7181;0
7182;0
7183;0
7184;0
7185;0
7186;0
7187;0
7188;0
7189;0
7190;0
7191;0
7192;0
7193;0
7194;0
7195;0
7196;0
7197;0
7198;0
7199;0
7200;0
7201;0
7202;0
7203;0
7204;0
7205;0
7206;0
7207;0
7208;0
7209;0
7210;0
7211;0
7212;0
7213;0
7214;0
7215;0
7216;0
7217;0
7218;0
7219;0
7220;0
7221;0
7222;0,002508333
7223;0,005016667
7224;0,007525
7225;0,010033333
7226;0,053425
7227;0,096816667
7228;0,140208333
7229;0,1836
7230;0,260008333
7231;0,336416667
7232;0,412825
7233;0,489233333
7234;0,536175
7235;0,583116667
7236;0,630058333
7237;0,677
7238;0,586708333
7239;0,496416667
7240;0,406125
7241;0,315833333
7242;0,404175
7243;0,492516667
7244;0,580858333
7245;0,6692
7246;0,710341667
7247;0,751483333
7248;0,792625
7249;0,833766667
7250;0,760908333
7251;0,68805
7252;0,615191667
7253;0,542333333
7254;0,564666667
7255;0,587
7256;0,609333333
7257;0,631666667
7258;0,515458333
7259;0,39925
7260;0,283041667
7261;0,166833333
7262;0,185866667
7263;0,2049
7264;0,223933333
7265;0,242966667
7266;0,18645
7267;0,129933333
7268;0,073416667
7269;0,0169
7270;0,0127
7271;0,0085
7272;0,0043
7273;0,0001
7274;0,000075
7275;0,00005
7276;0,000025
7277;0
7278;0
7279;0
7280;0
7281;0
7282;0
7283;0
7284;0
7285;0
7286;0
7287;0
7288;0
7289;0
7290;0
7291;0
7292;0
7293;0
7294;0
7295;0
7296;0
7297;0
7298;0
7299;0
7300;0
7301;0
7302;0
7303;0
7304;0
7305;0
7306;0
7307;0
7308;0
7309;0
7310;0
7311;0
7312;0
7313;0
7314;0
7315;0
7316;0
7317;0
7318;0,003408333
7319;0,006816667
7320;0,010225
7321;0,013633333
7322;0,05355
7323;0,093466667
7324;0,133383333
7325;0,1733
7326;0,245791667
7327;0,318283333
7328;0,390775
7329;0,463266667
7330;0,513233333
7331;0,5632
7332;0,613166667
7333;0,663133333
7334;0,696183333
7335;0,729233333
7336;0,762283333
7337;0,795333333
7338;0,79605
7339;0,796766667
7340;0,797483333
7341;0,7982
7342;0,750075
7343;0,70195
7344;0,653825
7345;0,6057
7346;0,592091667
7347;0,578483333
7348;0,564875
7349;0,551266667
7350;0,560058333
7351;0,56885
7352;0,577641667
7353;0,586433333
7354;0,551766667
7355;0,5171
7356;0,482433333
7357;0,447766667
7358;0,375766667
7359;0,303766667
7360;0,231766667
7361;0,159766667
7362;0,12545
7363;0,091133333
7364;0,056816667
7365;0,0225
7366;0,017041667
7367;0,011583333
7368;0,006125
7369;0,000666667
7370;0,0005
7371;0,000333333
7372;0,000166667
7373;0
7374;0
7375;0
7376;0
7377;0
7378;0
7379;0
7380;0
7381;0
7382;0
7383;0
7384;0
7385;0
7386;0
7387;0
7388;0
7389;0
7390;0
7391;0
7392;0
7393;0
7394;0
7395;0
7396;0
7397;0
7398;0
7399;0
7400;0
7401;0
7402;0
7403;0
7404;0
7405;0
7406;0
7407;0
7408;0
7409;0
7410;0
7411;0
7412;0
7413;0
7414;0,003441667
7415;0,006883333
7416;0,010325
7417;0,013766667
7418;0,063125
7419;0,112483333
7420;0,161841667
7421;0,2112
7422;0,276216667
7423;0,341233333
7424;0,40625
7425;0,471266667
7426;0,523275
7427;0,575283333
7428;0,627291667
7429;0,6793
7430;0,705733333
7431;0,732166667
7432;0,7586
7433;0,785033333
7434;0,801983333
7435;0,818933333
7436;0,835883333
7437;0,852833333
7438;0,852291667
7439;0,85175
7440;0,851208333
7441;0,850666667
7442;0,838966667
7443;0,827266667
7444;0,815566667
7445;0,803866667
7446;0,774825
7447;0,745783333
7448;0,716741667
7449;0,6877
7450;0,6389
7451;0,5901
7452;0,5413
7453;0,4925
7454;0,437258333
7455;0,382016667
7456;0,326775
7457;0,271533333
7458;0,209633333
7459;0,147733333
7460;0,085833333
7461;0,023933333
7462;0,018225
7463;0,012516667
7464;0,006808333
7465;0,0011
7466;0,000825
7467;0,00055
7468;0,000275
7469;0
7470;0
7471;0
7472;0
7473;0
7474;0
7475;0
7476;0
7477;0
7478;0
7479;0
7480;0
7481;0
7482;0
7483;0
7484;0
7485;0
7486;0
7487;0
7488;0
7489;0
7490;0
7491;0
7492;0
7493;0
7494;0
7495;0
7496;0
7497;0
7498;0
7499;0
7500;0
7501;0
7502;0
7503;0
7504;0
7505;0
7506;0
7507;0
7508;0
7509;0
7510;0,005925
7511;0,01185
7512;0,017775
7513;0,0237
7514;0,040683333
7515;0,057666667
7516;0,07465
7517;0,091633333
7518;0,11985
7519;0,148066667
7520;0,176283333
7521;0,2045
7522;0,2489
7523;0,2933
7524;0,3377
7525;0,3821
7526;0,394408333
7527;0,406716667
7528;0,419025
7529;0,431333333
7530;0,4442
7531;0,457066667
7532;0,469933333
7533;0,4828
7534;0,534208333
7535;0,585616667
7536;0,637025
7537;0,688433333
7538;0,668841667
7539;0,64925
7540;0,629658333
7541;0,610066667
7542;0,572391667
7543;0,534716667
7544;0,497041667
7545;0,459366667
7546;0,4512
7547;0,443033333
7548;0,434866667
7549;0,4267
7550;0,372908333
7551;0,319116667
7552;0,265325
7553;0,211533333
7554;0,170716667
7555;0,1299
7556;0,089083333
7557;0,048266667
7558;0,0362
7559;0,024133333
7560;0,012066667
7561;0
7562;0
7563;0
7564;0
7565;0
7566;0
7567;0
7568;0
7569;0
7570;0
7571;0
7572;0
7573;0
7574;0
7575;0
7576;0
7577;0
7578;0
7579;0
7580;0
7581;0
7582;0
7583;0
7584;0
7585;0
7586;0
7587;0
7588;0
7589;0
7590;0
7591;0
7592;0
7593;0
7594;0
7595;0
7596;0
7597;0
7598;0
7599;0
7600;0
7601;0
7602;0
7603;0
7604;0
7605;0
7606;0,004616667
7607;0,009233333
7608;0,01385
7609;0,018466667
7610;0,066375
7611;0,114283333
7612;0,162191667
7613;0,2101
7614;0,269991667
7615;0,329883333
7616;0,389775
7617;0,449666667
7618;0,5056
7619;0,561533333
7620;0,617466667
7621;0,6734
7622;0,700525
7623;0,72765
7624;0,754775
7625;0,7819
7626;0,796033333
7627;0,810166667
7628;0,8243
7629;0,838433333
7630;0,833216667
7631;0,828
7632;0,822783333
7633;0,817566667
7634;0,802058333
7635;0,78655
7636;0,771041667
7637;0,755533333
7638;0,733316667
7639;0,7111
7640;0,688883333
7641;0,666666667
7642;0,631575
7643;0,596483333
7644;0,561391667
7645;0,5263
7646;0,465
7647;0,4037
7648;0,3424
7649;0,2811
7650;0,225683333
7651;0,170266667
7652;0,11485
7653;0,059433333
7654;0,044833333
7655;0,030233333
7656;0,015633333
7657;0,001033333
7658;0,000775
7659;0,000516667
7660;0,000258333
7661;0
7662;0
7663;0
7664;0
7665;0
7666;0
7667;0
7668;0
7669;0
7670;0
7671;0
7672;0
7673;0
7674;0
7675;0
7676;0
7677;0
7678;0
7679;0
7680;0
7681;0
7682;0
7683;0
7684;0
7685;0
7686;0
7687;0
7688;0
7689;0
7690;0
7691;0
7692;0
7693;0
7694;0
7695;0
7696;0
7697;0
7698;0
7699;0
7700;0
7701;0
7702;0,004058333
7703;0,008116667
7704;0,012175
7705;0,016233333
7706;0,064725
7707;0,113216667
7708;0,161708333
7709;0,2102
7710;0,279833333
7711;0,349466667
7712;0,4191
7713;0,488733333
7714;0,5121
7715;0,535466667
7716;0,558833333
7717;0,5822
7718;0,586516667
7719;0,590833333
7720;0,59515
7721;0,599466667
7722;0,636258333
7723;0,67305
7724;0,709841667
7725;0,746633333
7726;0,69435
7727;0,642066667
7728;0,589783333
7729;0,5375
7730;0,581033333
7731;0,624566667
7732;0,6681
7733;0,711633333
7734;0,717008333
7735;0,722383333
7736;0,727758333
7737;0,733133333
7738;0,686433333
7739;0,639733333
7740;0,593033333
7741;0,546333333
7742;0,482658333
7743;0,418983333
7744;0,355308333
7745;0,291633333
7746;0,2242
7747;0,156766667
7748;0,089333333
7749;0,0219
7750;0,016875
7751;0,01185
7752;0,006825
7753;0,0018
7754;0,00135
7755;0,0009
7756;0,00045
7757;0
7758;0
7759;0
7760;0
7761;0
7762;0
7763;0
7764;0
7765;0
7766;0
7767;0
7768;0
7769;0
7770;0
7771;0
7772;0
7773;0
7774;0
7775;0
7776;0
7777;0
7778;0
7779;0
7780;0
7781;0
7782;0
7783;0
7784;0
7785;0
7786;0
7787;0
7788;0
7789;0
7790;0
7791;0
7792;0
7793;0
7794;0
7795;0
7796;0
7797;0
7798;0,006291667
7799;0,012583333
7800;0,018875
7801;0,025166667
7802;0,073675
7803;0,122183333
7804;0,170691667
7805;0,2192
7806;0,2866
7807;0,354
7808;0,4214
7809;0,4888
7810;0,542133333
7811;0,595466667
7812;0,6488
7813;0,702133333
7814;0,735825
7815;0,769516667
7816;0,803208333
7817;0,8369
7818;0,855108333
7819;0,873316667
7820;0,891525
7821;0,909733333
7822;0,911975
7823;0,914216667
7824;0,916458333
7825;0,9187
7826;0,901408333
7827;0,884116667
7828;0,866825
7829;0,849533333
7830;0,818416667
7831;0,7873
7832;0,756183333
7833;0,725066667
7834;0,683575
7835;0,642083333
7836;0,600591667
7837;0,5591
7838;0,490216667
7839;0,421333333
7840;0,35245
7841;0,283566667
7842;0,2197
7843;0,155833333
7844;0,091966667
7845;0,0281
7846;0,021566667
7847;0,015033333
7848;0,0085
7849;0,001966667
7850;0,001475
7851;0,000983333
7852;0,000491667
7853;0
7854;0
7855;0
7856;0
7857;0
7858;0
7859;0
7860;0
7861;0
7862;0
7863;0
7864;0
7865;0
7866;0
7867;0
7868;0
7869;0
7870;0
7871;0
7872;0
7873;0
7874;0
7875;0
7876;0
7877;0
7878;0
7879;0
7880;0
7881;0
7882;0
7883;0
7884;0
7885;0
7886;0
7887;0
7888;0
7889;0
7890;0
7891;0
7892;0
7893;0
7894;0,005116667
7895;0,010233333
7896;0,01535
7897;0,020466667
7898;0,0591
7899;0,097733333
7900;0,136366667
7901;0,175
7902;0,254633333
7903;0,334266667
7904;0,4139
7905;0,493533333
7906;0,5234
7907;0,553266667
7908;0,583133333
7909;0,613
7910;0,529416667
7911;0,445833333
7912;0,36225
7913;0,278666667
7914;0,269208333
7915;0,25975
7916;0,250291667
7917;0,240833333
7918;0,243925
7919;0,247016667
7920;0,250108333
7921;0,2532
7922;0,398391667
7923;0,543583333
7924;0,688775
7925;0,833966667
7926;0,717525
7927;0,601083333
7928;0,484641667
7929;0,3682
7930;0,323
7931;0,2778
7932;0,2326
7933;0,1874
7934;0,213125
7935;0,23885
7936;0,264575
7937;0,2903
7938;0,229466667
7939;0,168633333
7940;0,1078
7941;0,046966667
7942;0,036458333
7943;0,02595
7944;0,015441667
7945;0,004933333
7946;0,0037
7947;0,002466667
7948;0,001233333
7949;0
7950;0
7951;0
7952;0
7953;0
7954;0
7955;0
7956;0
7957;0
7958;0
7959;0
7960;0
7961;0
7962;0
7963;0
7964;0
7965;0
7966;0
7967;0
7968;0
7969;0
7970;0
7971;0
7972;0
7973;0
7974;0
7975;0
7976;0
7977;0
7978;0
7979;0
7980;0
7981;0
7982;0
7983;0
7984;0
7985;0
7986;0
7987;0
7988;0
7989;0
7990;0,006675
7991;0,01335
7992;0,020025
7993;0,0267
7994;0,07435
7995;0,122
7996;0,16965
7997;0,2173
7998;0,284341667
7999;0,351383333
8000;0,418425
8001;0,485466667
8002;0,535308333
8003;0,58515
8004;0,634991667
8005;0,684833333
8006;0,714091667
8007;0,74335
8008;0,772608333
8009;0,801866667
8010;0,811091667
8011;0,820316667
8012;0,829541667
8013;0,838766667
8014;0,838558333
8015;0,83835
8016;0,838141667
8017;0,837933333
8018;0,825483333
8019;0,813033333
8020;0,800583333
8021;0,788133333
8022;0,757383333
8023;0,726633333
8024;0,695883333
8025;0,665133333
8026;0,624283333
8027;0,583433333
8028;0,542583333
8029;0,501733333
8030;0,435766667
8031;0,3698
8032;0,303833333
8033;0,237866667
8034;0,187925
8035;0,137983333
8036;0,088041667
8037;0,0381
8038;0,029283333
8039;0,020466667
8040;0,01165
8041;0,002833333
8042;0,002125
8043;0,001416667
8044;0,000708333
8045;0
8046;0
8047;0
8048;0
8049;0
8050;0
8051;0
8052;0
8053;0
8054;0
8055;0
8056;0
8057;0
8058;0
8059;0
8060;0
8061;0
8062;0
8063;0
8064;0
8065;0
8066;0
8067;0
8068;0
8069;0
8070;0
8071;0
8072;0
8073;0
8074;0
8075;0
8076;0
8077;0
8078;0
8079;0
8080;0
8081;0
8082;0
8083;0
8084;0
8085;0
8086;0,0081
8087;0,0162
8088;0,0243
8089;0,0324
8090;0,077541667
8091;0,122683333
8092;0,167825
8093;0,212966667
8094;0,278625
8095;0,344283333
8096;0,409941667
8097;0,4756
8098;0,51805
8099;0,5605
8100;0,60295
8101;0,6454
8102;0,674725
8103;0,70405
8104;0,733375
8105;0,7627
8106;0,777816667
8107;0,792933333
8108;0,80805
8109;0,823166667
8110;0,824033333
8111;0,8249
8112;0,825766667
8113;0,826633333
8114;0,812108333
8115;0,797583333
8116;0,783058333
8117;0,768533333
8118;0,742433333
8119;0,716333333
8120;0,690233333
8121;0,664133333
8122;0,621041667
8123;0,57795
8124;0,534858333
8125;0,491766667
8126;0,434275
8127;0,376783333
8128;0,319291667
8129;0,2618
8130;0,205791667
8131;0,149783333
8132;0,093775
8133;0,037766667
8134;0,028816667
8135;0,019866667
8136;0,010916667
8137;0,001966667
8138;0,001475
8139;0,000983333
8140;0,000491667
8141;0
8142;0
8143;0
8144;0
8145;0
8146;0
8147;0
8148;0
8149;0
8150;0
8151;0
8152;0
8153;0
8154;0
8155;0
8156;0
8157;0
8158;0
8159;0
8160;0
8161;0
8162;0
8163;0
8164;0
8165;0
8166;0
8167;0
8168;0
8169;0
8170;0
8171;0
8172;0
8173;0
8174;0
8175;0
8176;0
8177;0
8178;0,000483333
8179;0,000966667
8180;0,00145
8181;0,001933333
8182;0,010833333
8183;0,019733333
8184;0,028633333
8185;0,037533333
8186;0,086758333
8187;0,135983333
8188;0,185208333
8189;0,234433333
8190;0,270683333
8191;0,306933333
8192;0,343183333
8193;0,379433333
8194;0,398925
8195;0,418416667
8196;0,437908333
8197;0,4574
8198;0,46635
8199;0,4753
8200;0,48425
8201;0,4932
8202;0,516
8203;0,5388
8204;0,5616
8205;0,5844
8206;0,616575
8207;0,64875
8208;0,680925
8209;0,7131
8210;0,712225
8211;0,71135
8212;0,710475
8213;0,7096
8214;0,689975
8215;0,67035
8216;0,650725
8217;0,6311
8218;0,594425
8219;0,55775
8220;0,521075
8221;0,4844
8222;0,429816667
8223;0,375233333
8224;0,32065
8225;0,266066667
8226;0,209641667
8227;0,153216667
8228;0,096791667
8229;0,040366667
8230;0,030983333
8231;0,0216
8232;0,012216667
8233;0,002833333
8234;0,002125
8235;0,001416667
8236;0,000708333
8237;0
8238;0
8239;0
8240;0
8241;0
8242;0
8243;0
8244;0
8245;0
8246;0
8247;0
8248;0
8249;0
8250;0
8251;0
8252;0
8253;0
8254;0
8255;0
8256;0
8257;0
8258;0
8259;0
8260;0
8261;0
8262;0
8263;0
8264;0
8265;0
8266;0
8267;0
8268;0
8269;0
8270;0
8271;0
8272;0
8273;0
8274;0
8275;0
8276;0
8277;0
8278;0
8279;0
8280;0
8281;0
8282;0,005891667
8283;0,011783333
8284;0,017675
8285;0,023566667
8286;0,032375
8287;0,041183333
8288;0,049991667
8289;0,0588
8290;0,102033333
8291;0,145266667
8292;0,1885
8293;0,231733333
8294;0,295175
8295;0,358616667
8296;0,422058333
8297;0,4855
8298;0,550691667
8299;0,615883333
8300;0,681075
8301;0,746266667
8302;0,759241667
8303;0,772216667
8304;0,785191667
8305;0,798166667
8306;0,801266667
8307;0,804366667
8308;0,807466667
8309;0,810566667
8310;0,798266667
8311;0,785966667
8312;0,773666667
8313;0,761366667
8314;0,735191667
8315;0,709016667
8316;0,682841667
8317;0,656666667
8318;0,611916667
8319;0,567166667
8320;0,522416667
8321;0,477666667
8322;0,424708333
8323;0,37175
8324;0,318791667
8325;0,265833333
8326;0,209841667
8327;0,15385
8328;0,097858333
8329;0,041866667
8330;0,032241667
8331;0,022616667
